census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
04013420402,3,1909,13.72,1.5715034049240442,1400000US04013420402,"Census Tract 4204.02, Maricopa County, Arizona",4705.0,452.0,74.0,9.606801275239107,1.5727948990435707
04013040517,11,7136,27.73,1.5414798206278026,,,,,,,
04025001601,9,5863,42.08,1.5350503155381203,1400000US04025001601,"Census Tract 16.01, Yavapai County, Arizona",7217.0,1716.0,53.0,23.77719273936539,0.7343771650270196
04015952001,3,1956,18.56,1.5337423312883436,1400000US04015952001,"Census Tract 9520.01, Mohave County, Arizona",1767.0,245.0,77.0,13.86530843237125,4.357668364459536
04013422205,2,1304,21.01,1.5337423312883436,,,,,,,
04021000213,18,11738,30.35,1.5334810018742546,,,,,,,
04021000311,4,2610,8.279999999999998,1.5325670498084292,1400000US04021000311,"Census Tract 3.11, Pinal County, Arizona",3545.0,864.0,0.0,24.372355430183358,0.0
04015940501,4,2616,17.09,1.529051987767584,1400000US04015940501,"Census Tract 9405.01, Mohave County, Arizona",2583.0,486.0,11.0,18.81533101045296,0.4258614014711576
04013216821,9,5894,6.45,1.526976586359009,1400000US04013216821,"Census Tract 2168.21, Maricopa County, Arizona",5555.0,171.0,0.0,3.0783078307830785,0.0
04013030402,6,3940,7.559999999999999,1.5228426395939085,1400000US04013030402,"Census Tract 304.02, Maricopa County, Arizona",4042.0,218.0,0.0,5.393369619000494,0.0
04019004307,5,3285,11.78,1.5220700152207,1400000US04019004307,"Census Tract 43.07, Pima County, Arizona",3092.0,201.0,0.0,6.5006468305304015,0.0
04015952002,10,6607,18.83,1.5135462388375966,,,,,,,
04013216834,3,1984,12.15,1.5120967741935483,1400000US04013216834,"Census Tract 2168.34, Maricopa County, Arizona",3186.0,477.0,494.0,14.971751412429379,15.505335844318896
04015951401,6,3986,20.57,1.5052684395383844,1400000US04015951401,"Census Tract 9514.01, Mohave County, Arizona",4708.0,547.0,148.0,11.618521665250638,3.143585386576041
04025002002,7,4670,34.13,1.4989293361884368,1400000US04025002002,"Census Tract 20.02, Yavapai County, Arizona",6130.0,1842.0,44.0,30.0489396411093,0.7177814029363785
04013217400,5,3353,12.59,1.4912019087384432,1400000US04013217400,"Census Tract 2174, Maricopa County, Arizona",3224.0,317.0,0.0,9.832506203473946,0.0
04013010102,6,4033,5.28,1.4877262583684603,1400000US04013010102,"Census Tract 101.02, Maricopa County, Arizona",5335.0,63.0,36.0,1.1808809746954076,0.6747891283973758
04013615500,4,2691,4.38,1.4864362690449648,1400000US04013615500,"Census Tract 6155, Maricopa County, Arizona",2792.0,49.0,37.0,1.7550143266475644,1.325214899713467
04013104801,5,3364,17.15,1.4863258026159334,1400000US04013104801,"Census Tract 1048.01, Maricopa County, Arizona",4005.0,602.0,219.0,15.031210986267165,5.468164794007491
04013030401,6,4037,6.09,1.4862521674510776,1400000US04013030401,"Census Tract 304.01, Maricopa County, Arizona",4764.0,78.0,39.0,1.63727959697733,0.818639798488665
04013092402,5,3403,45.49,1.4692918013517484,1400000US04013092402,"Census Tract 924.02, Maricopa County, Arizona",3695.0,1489.0,272.0,40.29769959404601,7.361299052774019
04013216816,8,5450,14.79,1.4678899082568808,1400000US04013216816,"Census Tract 2168.16, Maricopa County, Arizona",6157.0,316.0,208.0,5.132369660548969,3.378268637323372
04013420108,2,1374,17.1,1.455604075691412,1400000US04013420108,"Census Tract 4201.08, Maricopa County, Arizona",1804.0,223.0,0.0,12.361419068736142,0.0
04017962500,5,3440,17.27,1.4534883720930232,,,,,,,
04025001002,5,3442,16.91,1.452643811737362,1400000US04025001002,"Census Tract 10.02, Yavapai County, Arizona",3230.0,267.0,15.0,8.26625386996904,0.46439628482972134
04021000208,3,2067,49.49,1.4513788098693758,1400000US04021000208,"Census Tract 2.08, Pinal County, Arizona",3404.0,1120.0,52.0,32.90246768507638,1.527614571092832
04015952400,4,2775,24.4,1.4414414414414414,1400000US04015952400,"Census Tract 9524, Mohave County, Arizona",2807.0,334.0,0.0,11.8988243676523,0.0
04013422220,3,2092,28.06,1.434034416826004,1400000US04013422220,"Census Tract 4222.20, Maricopa County, Arizona",2157.0,259.0,46.0,12.007417709782105,2.132591562355123
04019004324,4,2790,3.66,1.4336917562724014,1400000US04019004324,"Census Tract 43.24, Pima County, Arizona",2657.0,97.0,10.0,3.650733910425292,0.37636432066240116
04017964201,2,1399,10.86,1.4295925661186561,1400000US04017964201,"Census Tract 9642.01, Navajo County, Arizona",1420.0,143.0,1.0,10.070422535211268,0.07042253521126761
04025000609,7,4915,31.7,1.4242115971515767,1400000US04025000609,"Census Tract 6.09, Yavapai County, Arizona",5270.0,2168.0,64.0,41.138519924098674,1.2144212523719164
04025001101,6,4213,4.27,1.4241633040588653,,,,,,,
04013104900,6,4233,16.49,1.417434443656981,1400000US04013104900,"Census Tract 1049, Maricopa County, Arizona",4237.0,648.0,47.0,15.293839981118715,1.1092754307292896
04013217900,6,4248,21.28,1.4124293785310735,1400000US04013217900,"Census Tract 2179, Maricopa County, Arizona",3832.0,413.0,21.0,10.777661795407099,0.5480167014613779
04025000202,11,7814,15.36,1.4077297158945483,,,,,,,
04013109705,3,2145,87.73999999999998,1.3986013986013985,1400000US04013109705,"Census Tract 1097.05, Maricopa County, Arizona",1917.0,1536.0,54.0,80.12519561815337,2.8169014084507045
04013216851,5,3578,12.83,1.397428731134712,1400000US04013216851,"Census Tract 2168.51, Maricopa County, Arizona",4455.0,82.0,35.0,1.840628507295174,0.7856341189674524
04019004720,2,1441,18.46,1.3879250520471893,1400000US04019004720,"Census Tract 47.20, Pima County, Arizona",1238.0,156.0,38.0,12.60096930533118,3.0694668820678515
04013422607,6,4330,10.69,1.3856812933025404,1400000US04013422607,"Census Tract 4226.07, Maricopa County, Arizona",3817.0,316.0,192.0,8.278752947340843,5.030128373067854
04017961300,5,3611,21.55,1.3846579894765993,1400000US04017961300,"Census Tract 9613, Navajo County, Arizona",3481.0,952.0,38.0,27.34846308532031,1.0916403332375753
04013061025,11,7948,34.24,1.3839959738298944,,,,,,,
