census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
36081059200,2,1128,96.63,1.7730496453900708,1400000US36081059200,"Census Tract 592, Queens County, New York",1575.0,81.0,1474.0,5.142857142857142,93.58730158730158
36081029700,4,2258,58.83,1.7714791851195748,1400000US36081029700,"Census Tract 297, Queens County, New York",2006.0,797.0,12.0,39.730807577268195,0.5982053838484547
36047077600,7,3956,96.66,1.769464105156724,1400000US36047077600,"Census Tract 776, Kings County, New York",3707.0,125.0,2724.0,3.371998920960345,73.48260048556784
36047092800,5,2861,98.01,1.7476406850751485,1400000US36047092800,"Census Tract 928, Kings County, New York",2764.0,85.0,2646.0,3.075253256150506,95.73082489146165
36081053800,3,1720,98.95,1.744186046511628,1400000US36081053800,"Census Tract 538, Queens County, New York",1728.0,174.0,1382.0,10.069444444444445,79.97685185185185
36047034500,5,2899,86.34,1.7247326664367024,1400000US36047034500,"Census Tract 345, Kings County, New York",2924.0,290.0,1561.0,9.917920656634747,53.38577291381669
36047025901,4,2328,66.8,1.7182130584192439,1400000US36047025901,"Census Tract 259.01, Kings County, New York",1874.0,605.0,527.0,32.28388473852721,28.121664887940234
36047077200,5,2917,61.84,1.7140898183064792,1400000US36047077200,"Census Tract 772, Kings County, New York",3250.0,386.0,1374.0,11.876923076923077,42.276923076923076
36081028800,8,4693,98.85,1.7046665246111228,,,,,,,
36081094500,7,4127,48.8,1.696147322510298,1400000US36081094500,"Census Tract 945, Queens County, New York",3654.0,866.0,17.0,23.700054734537492,0.4652435686918446
36081026400,4,2365,99.15,1.6913319238900633,1400000US36081026400,"Census Tract 264, Queens County, New York",2418.0,597.0,1363.0,24.68982630272953,56.36889991728702
36081069702,6,3548,44.36,1.6910935738444193,1400000US36081069702,"Census Tract 697.02, Queens County, New York",3637.0,216.0,16.0,5.938960681880671,0.43992301347264234
36047116200,4,2374,98.27,1.6849199663016006,1400000US36047116200,"Census Tract 1162, Kings County, New York",2706.0,238.0,2114.0,8.795269770879527,78.12269031781227
36081027400,3,1781,100.0,1.6844469399213924,1400000US36081027400,"Census Tract 274, Queens County, New York",1688.0,291.0,1129.0,17.239336492890995,66.88388625592417
36047085800,4,2378,99.33,1.682085786375105,1400000US36047085800,"Census Tract 858, Kings County, New York",2049.0,102.0,1732.0,4.978038067349927,84.52903855539287
36085015603,8,4776,11.53,1.6750418760469012,1400000US36085015603,"Census Tract 156.03, Richmond County, New York",4636.0,705.0,0.0,15.207075064710956,0.0
36081037600,10,5979,100.0,1.6725204883759828,1400000US36081037600,"Census Tract 376, Queens County, New York",6222.0,210.0,5725.0,3.3751205400192865,92.01221472195435
36081058000,6,3589,98.33,1.6717748676511561,1400000US36081058000,"Census Tract 580, Queens County, New York",4248.0,406.0,2896.0,9.55743879472693,68.17325800376648
36047064600,4,2402,19.98,1.6652789342214822,1400000US36047064600,"Census Tract 646, Kings County, New York",1996.0,91.0,42.0,4.559118236472946,2.1042084168336674
36081035700,7,4204,82.64,1.6650808753568032,1400000US36081035700,"Census Tract 357, Queens County, New York",3507.0,1512.0,1157.0,43.11377245508982,32.991160536070716
36081026200,2,1208,100.0,1.6556291390728477,1400000US36081026200,"Census Tract 262, Queens County, New York",1365.0,236.0,974.0,17.28937728937729,71.35531135531136
36047065600,3,1827,22.22,1.6420361247947455,1400000US36047065600,"Census Tract 656, Kings County, New York",1752.0,197.0,18.0,11.244292237442922,1.0273972602739725
36047112400,7,4288,97.85,1.632462686567164,1400000US36047112400,"Census Tract 1124, Kings County, New York",3293.0,660.0,2528.0,20.042514424536897,76.76890373519586
36081069400,6,3687,96.45,1.6273393002441008,1400000US36081069400,"Census Tract 694, Queens County, New York",3352.0,343.0,2723.0,10.232696897374701,81.23508353221956
36081052200,3,1854,98.63,1.6181229773462784,1400000US36081052200,"Census Tract 522, Queens County, New York",1728.0,87.0,1375.0,5.034722222222222,79.57175925925925
36047116400,5,3104,98.9,1.610824742268041,1400000US36047116400,"Census Tract 1164, Kings County, New York",3507.0,1039.0,2333.0,29.62646136298831,66.52409466780725
36081081800,7,4381,96.1,1.5978087194704405,1400000US36081081800,"Census Tract 818, Queens County, New York",4084.0,952.0,1501.0,23.310479921645445,36.75318315377081
36047093600,3,1882,100.0,1.594048884165781,1400000US36047093600,"Census Tract 936, Kings County, New York",1596.0,11.0,1566.0,0.6892230576441103,98.1203007518797
36081084602,2,1256,89.01,1.5923566878980893,1400000US36081084602,"Census Tract 846.02, Queens County, New York",992.0,374.0,260.0,37.70161290322581,26.209677419354836
36081036800,4,2513,98.65,1.5917230401910067,1400000US36081036800,"Census Tract 368, Queens County, New York",2383.0,116.0,2167.0,4.867813680234998,90.93579521611414
36081001400,6,3781,84.29,1.5868817773075905,1400000US36081001400,"Census Tract 14, Queens County, New York",4080.0,1853.0,156.0,45.416666666666664,3.823529411764706
36085014605,6,3785,15.9,1.585204755614267,1400000US36085014605,"Census Tract 146.05, Richmond County, New York",3819.0,174.0,10.0,4.556166535742341,0.2618486514794449
36047059000,3,1893,61.33,1.5847860538827259,1400000US36047059000,"Census Tract 590, Kings County, New York",1722.0,407.0,38.0,23.635307781649246,2.2067363530778166
36047080000,6,3797,71.39,1.5801948907031869,1400000US36047080000,"Census Tract 800, Kings County, New York",3451.0,190.0,2003.0,5.505650536076499,58.04114749348015
36081018600,3,1908,98.17,1.5723270440251573,1400000US36081018600,"Census Tract 186, Queens County, New York",1847.0,248.0,1151.0,13.427179209528967,62.317271250676775
36085018901,9,5725,31.22,1.5720524017467248,1400000US36085018901,"Census Tract 189.01, Richmond County, New York",4562.0,674.0,24.0,14.77422183252959,0.526085050416484
36081103300,7,4459,34.94,1.5698587127158556,1400000US36081103300,"Census Tract 1033, Queens County, New York",4736.0,521.0,22.0,11.000844594594595,0.46452702702702703
36047112000,5,3221,97.67,1.552312946289972,1400000US36047112000,"Census Tract 1120, Kings County, New York",3242.0,1059.0,2111.0,32.66502159161011,65.11412708204813
36047067400,3,1938,83.95,1.5479876160990713,1400000US36047067400,"Census Tract 674, Kings County, New York",1848.0,259.0,1102.0,14.015151515151514,59.63203463203464
36047040300,6,3892,81.32,1.541623843782117,1400000US36047040300,"Census Tract 403, Kings County, New York",3697.0,953.0,2028.0,25.777657560183933,54.85528807140925
36047117201,4,2602,97.56,1.5372790161414296,1400000US36047117201,"Census Tract 1172.01, Kings County, New York",2190.0,1691.0,247.0,77.21461187214612,11.278538812785389
36047065800,3,1954,16.17,1.5353121801432956,1400000US36047065800,"Census Tract 658, Kings County, New York",1740.0,211.0,15.0,12.126436781609195,0.8620689655172413
36047094401,6,3916,98.32,1.5321756894790601,1400000US36047094401,"Census Tract 944.01, Kings County, New York",3378.0,161.0,3036.0,4.766133806986383,89.87566607460036
36081051100,3,1961,23.81,1.5298317185109638,1400000US36081051100,"Census Tract 511, Queens County, New York",2292.0,562.0,16.0,24.520069808027923,0.6980802792321117
36047085600,5,3290,99.3,1.5197568389057752,1400000US36047085600,"Census Tract 856, Kings County, New York",3649.0,222.0,3047.0,6.083858591394903,83.50232940531652
36085017011,7,4616,12.78,1.516464471403813,1400000US36085017011,"Census Tract 170.11, Richmond County, New York",4514.0,392.0,2.0,8.68409392999557,0.044306601683650866
36081061400,2,1321,95.99,1.514004542013626,1400000US36081061400,"Census Tract 614, Queens County, New York",1432.0,86.0,1186.0,6.005586592178771,82.82122905027933
36005043000,5,3321,97.66,1.5055706112616682,1400000US36005043000,"Census Tract 430, Bronx County, New York",3496.0,542.0,2056.0,15.503432494279176,58.81006864988558
36081032800,4,2660,96.59,1.5037593984962407,1400000US36081032800,"Census Tract 328, Queens County, New York",2734.0,225.0,2250.0,8.229700073152891,82.2970007315289
36005016900,2,1338,97.01,1.4947683109118086,1400000US36005016900,"Census Tract 169, Bronx County, New York",1658.0,849.0,731.0,51.20627261761158,44.089264173703256
36081077902,8,5416,15.37,1.4771048744460857,1400000US36081077902,"Census Tract 779.02, Queens County, New York",4640.0,58.0,64.0,1.25,1.3793103448275863
36081079200,4,2717,98.56,1.472211998527788,1400000US36081079200,"Census Tract 792, Queens County, New York",2488.0,348.0,1072.0,13.987138263665594,43.08681672025724
36081018000,2,1365,92.97,1.465201465201465,1400000US36081018000,"Census Tract 180, Queens County, New York",1458.0,214.0,568.0,14.67764060356653,38.95747599451303
36047086800,5,3413,93.17,1.4649868151186638,1400000US36047086800,"Census Tract 868, Kings County, New York",3531.0,239.0,3179.0,6.7686207873123765,90.03115264797508
36047107800,6,4112,97.47,1.4591439688715953,1400000US36047107800,"Census Tract 1078, Kings County, New York",4554.0,391.0,4062.0,8.585858585858585,89.19631093544137
36047067600,3,2057,91.49,1.4584346135148274,1400000US36047067600,"Census Tract 676, Kings County, New York",1773.0,388.0,1169.0,21.88381274675691,65.93344613649182
36047066000,3,2058,23.86,1.4577259475218658,1400000US36047066000,"Census Tract 660, Kings County, New York",2067.0,121.0,6.0,5.853894533139816,0.29027576197387517
36085012100,5,3448,26.83,1.4501160092807424,1400000US36085012100,"Census Tract 121, Richmond County, New York",2912.0,362.0,25.0,12.431318681318682,0.8585164835164836
36081027000,3,2080,99.33,1.4423076923076923,1400000US36081027000,"Census Tract 270, Queens County, New York",2002.0,375.0,1264.0,18.73126873126873,63.13686313686314
36047012801,3,2094,61.65,1.4326647564469914,1400000US36047012801,"Census Tract 128.01, Kings County, New York",2279.0,252.0,39.0,11.057481351469942,1.7112768758227295
