census_tract,_rm_per_1000,rm_no,county_code,county,state_code,census_tract_np,census_tract_period,total_population,62yr_pp_pct,median_age,hispanic_pp_pct,non_hispanic_black_pp_pct
06001442301,0.5458515283842794,3,06001, Alameda County,CA,442301,4423.01,5496,13.2%,40.6,18.4%,3.9%
06001435400,0.6610841780520053,3,06001, Alameda County,CA,435400,4354,4538,15.5%,37.5,23.8%,27.0%
06001423500,0.8756567425569177,3,06001, Alameda County,CA,423500,4235,3426,23.9%,35.8,14.2%,20.2%
06001410500,1.1090573012939,3,06001, Alameda County,CA,410500,4105,2705,10.8%,28.7,9.8%,61.1%
06001403900,0.7405578869414959,3,06001, Alameda County,CA,403900,4039,4051,22.3%,38.3,7.4%,13.6%
06001443321,0.8907363420427554,3,06001, Alameda County,CA,443321,4433.21,3368,5.7%,35.7,9.2%,3.8%
06001451401,0.48457438216766274,3,06001, Alameda County,CA,451401,4514.01,6191,21.2%,41.8,20.4%,5.4%
06001403702,1.5544041450777202,3,06001, Alameda County,CA,403702,4037.02,1930,19.3%,37.7,9.8%,15.0%
06001407500,0.6978367062107467,3,06001, Alameda County,CA,407500,4075,4299,9.5%,32.9,55.0%,29.0%
06001450752,0.4085523627944982,3,06001, Alameda County,CA,450752,4507.52,7343,9.8%,37,7.4%,4.6%
06001444400,0.5477451159393829,3,06001, Alameda County,CA,444400,4444,5477,14.1%,35.4,53.4%,4.9%
06001443104,0.5338078291814947,3,06001, Alameda County,CA,443104,4431.04,5620,15.2%,42.2,1.2%,0.3%
06001443001,0.6918021445866482,2,06001, Alameda County,CA,443001,4430.01,2891,11.3%,38.7,35.4%,4.9%
06001441927,0.44523597506678536,2,06001, Alameda County,CA,441927,4419.27,4492,11.5%,33,9.7%,3.3%
06001428000,0.6951685783802573,2,06001, Alameda County,CA,428000,4280,2877,16.0%,35.1,23.4%,5.3%
06001409700,0.4007212983370066,2,06001, Alameda County,CA,409700,4097,4991,7.9%,29,57.7%,32.0%
06001437900,0.8616975441619992,2,06001, Alameda County,CA,437900,4379,2321,11.1%,31.3,59.4%,5.3%
06001451503,0.32351989647363316,2,06001, Alameda County,CA,451503,4515.03,6182,16.7%,37.4,15.4%,1.8%
06001428500,0.6457862447529867,2,06001, Alameda County,CA,428500,4285,3097,21.7%,37.5,12.8%,7.9%
06001433700,0.5709391949757351,2,06001, Alameda County,CA,433700,4337,3503,8.6%,34.1,57.5%,5.3%
06001435103,0.2695417789757413,2,06001, Alameda County,CA,435103,4351.03,7420,20.8%,44.1,10.8%,7.5%
06001440335,0.28364770954474544,2,06001, Alameda County,CA,440335,4403.35,7051,10.5%,35.3,1.8%,3.4%
06001440331,0.6105006105006106,2,06001, Alameda County,CA,440331,4403.31,3276,15.9%,35.9,25.0%,1.7%
06001404700,0.9358914365933553,2,06001, Alameda County,CA,404700,4047,2137,25.4%,47.2,9.5%,6.0%
06001440306,0.46274872744099954,2,06001, Alameda County,CA,440306,4403.06,4322,19.3%,37.6,7.7%,4.1%
06001409400,0.41841004184100417,2,06001, Alameda County,CA,409400,4094,4780,8.2%,28.6,69.6%,15.2%
06001404102,0.7538635506973238,2,06001, Alameda County,CA,404102,4041.02,2653,36.4%,45.7,9.9%,4.7%
06001451403,0.8665511265164644,2,06001, Alameda County,CA,451403,4514.03,2308,18.0%,39.2,27.8%,1.6%
06001423901,0.9737098344693281,2,06001, Alameda County,CA,423901,4239.01,2054,14.4%,34.9,13.9%,10.7%
06001422700,0.379794910748196,2,06001, Alameda County,CA,422700,4227,5266,3.2%,21,16.6%,2.4%
06001436602,0.39115978877371405,2,06001, Alameda County,CA,436602,4366.02,5113,9.6%,30.7,48.5%,13.7%
06001444601,0.3456022118541559,2,06001, Alameda County,CA,444601,4446.01,5787,20.6%,40.3,25.3%,1.4%
06001401700,0.6626905235255136,2,06001, Alameda County,CA,401700,4017,3018,9.3%,36.3,26.6%,17.0%
06001432700,0.7102272727272727,2,06001, Alameda County,CA,432700,4327,2816,23.3%,41.8,25.8%,6.0%
06001402700,1.0582010582010584,2,06001, Alameda County,CA,402700,4027,1890,11.7%,32.9,20.6%,42.3%
06001420500,0.7821666014861165,2,06001, Alameda County,CA,420500,4205,2557,15.3%,39.2,11.2%,5.4%
06001407400,0.44140366365040834,2,06001, Alameda County,CA,407400,4074,4531,11.7%,33.9,70.1%,18.2%
06001425104,0.5651313930488839,2,06001, Alameda County,CA,425104,4251.04,3539,20.5%,36.1,13.6%,26.6%
06001451504,1.1702750146284377,2,06001, Alameda County,CA,451504,4515.04,1709,16.7%,44.2,19.1%,1.0%
06001438400,0.7254261878853826,2,06001, Alameda County,CA,438400,4384,2757,16.5%,38.4,31.4%,9.1%
06001403300,0.47869794159885115,2,06001, Alameda County,CA,403300,4033,4178,24.9%,40,6.0%,7.5%
06001423602,0.15318627450980393,1,06001, Alameda County,CA,423602,4236.02,6528,6.2%,22.2,8.7%,1.3%
06001433900,0.13012361743656475,1,06001, Alameda County,CA,433900,4339,7685,9.0%,31.2,40.6%,22.3%
06001404800,0.3777861730260672,1,06001, Alameda County,CA,404800,4048,2647,20.6%,40,14.4%,16.0%
06001441925,0.1371553970648745,1,06001, Alameda County,CA,441925,4419.25,7291,5.4%,31,7.5%,6.0%
06001404501,0.5527915975677169,1,06001, Alameda County,CA,404501,4045.01,1809,25.9%,46,6.7%,6.7%
06001436800,0.22820629849383842,1,06001, Alameda County,CA,436800,4368,4382,12.7%,35.6,45.9%,13.5%
06001443322,0.30229746070133007,1,06001, Alameda County,CA,443322,4433.22,3308,16.2%,41,4.5%,1.6%
06001403600,0.17953321364452424,1,06001, Alameda County,CA,403600,4036,5570,13.0%,36.1,13.9%,41.2%
06001423902,0.6230529595015577,1,06001, Alameda County,CA,423902,4239.02,1605,21.3%,39.5,6.0%,2.9%
06001403400,0.2304147465437788,1,06001, Alameda County,CA,403400,4034,4340,22.8%,36.3,8.2%,19.1%
06001403100,0.47596382674916704,1,06001, Alameda County,CA,403100,4031,2101,18.1%,36.5,13.0%,17.7%
06001441523,0.22634676324128564,1,06001, Alameda County,CA,441523,4415.23,4418,6.1%,33,6.4%,2.4%
06001423200,0.335345405767941,1,06001, Alameda County,CA,423200,4232,2982,12.0%,35.6,27.2%,22.4%
06001438204,0.17129153819801302,1,06001, Alameda County,CA,438204,4382.04,5838,23.0%,44,32.8%,6.2%
06001405401,0.2741228070175438,1,06001, Alameda County,CA,405401,4054.01,3648,15.2%,34.6,22.6%,16.2%
06001440305,0.23866348448687352,1,06001, Alameda County,CA,440305,4403.05,4190,27.0%,43.3,16.5%,2.4%
06001405901,0.22593764121102577,1,06001, Alameda County,CA,405901,4059.01,4426,11.0%,30.7,41.3%,14.2%
06001405902,0.3399048266485384,1,06001, Alameda County,CA,405902,4059.02,2942,15.8%,36.7,25.1%,12.0%
06001440100,0.3572704537334762,1,06001, Alameda County,CA,440100,4401,2799,33.5%,45.8,20.7%,2.9%
06001438300,0.26546323334218214,1,06001, Alameda County,CA,438300,4383,3767,21.1%,37.4,32.5%,8.8%
06001438203,0.257201646090535,1,06001, Alameda County,CA,438203,4382.03,3888,25.1%,43.8,21.3%,5.5%
06001408900,0.28200789622109423,1,06001, Alameda County,CA,408900,4089,3546,11.4%,30,65.9%,21.4%
06001401800,0.5552470849528041,1,06001, Alameda County,CA,401800,4018,1801,12.7%,32.2,20.3%,38.2%
06001435104,0.16347882949158082,1,06001, Alameda County,CA,435104,4351.04,6117,11.8%,31.6,38.6%,11.0%
06001431000,0.360100828231905,1,06001, Alameda County,CA,431000,4310,2777,13.9%,36.9,19.4%,5.7%
06001450743,0.14961101137043686,1,06001, Alameda County,CA,450743,4507.43,6684,5.4%,32.6,5.8%,5.3%
06001401300,0.2550369803621525,1,06001, Alameda County,CA,401300,4013,3921,18.2%,37.4,10.1%,28.5%
06001435601,0.17661603673613563,1,06001, Alameda County,CA,435601,4356.01,5662,10.3%,31,57.3%,12.7%
