geo_id,census_tract,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
1400000US06037402904,06037402904,"Census Tract 4029.04, Los Angeles County, California",3644,3004,306,82.43688254665203,8.397365532381999
1400000US06037403000,06037403000,"Census Tract 4030, Los Angeles County, California",7003,5682,442,81.13665571897758,6.311580751106669
1400000US06037403305,06037403305,"Census Tract 4033.05, Los Angeles County, California",2285,320,50,14.00437636761488,2.1881838074398248
1400000US06037403316,06037403316,"Census Tract 4033.16, Los Angeles County, California",7183,1078,591,15.007656967840735,8.22775998886259
1400000US06037403317,06037403317,"Census Tract 4033.17, Los Angeles County, California",5272,1889,365,35.83080424886192,6.923368740515934
1400000US06037403318,06037403318,"Census Tract 4033.18, Los Angeles County, California",5938,1801,548,30.33007746716066,9.228696530818457
1400000US06037403319,06037403319,"Census Tract 4033.19, Los Angeles County, California",4355,982,203,22.548794489092998,4.6613088404133185
1400000US06037403320,06037403320,"Census Tract 4033.20, Los Angeles County, California",5040,695,126,13.789682539682541,2.5
1400000US06037403321,06037403321,"Census Tract 4033.21, Los Angeles County, California",5715,1401,120,24.514435695538058,2.099737532808399
1400000US06037403323,06037403323,"Census Tract 4033.23, Los Angeles County, California",5540,653,222,11.787003610108302,4.007220216606498
1400000US06037403324,06037403324,"Census Tract 4033.24, Los Angeles County, California",7357,1405,322,19.097458203071906,4.376784015223597
1400000US06037403325,06037403325,"Census Tract 4033.25, Los Angeles County, California",5214,929,167,17.817414652857693,3.202915228231684
1400000US06037403326,06037403326,"Census Tract 4033.26, Los Angeles County, California",2426,776,87,31.986809563066775,3.5861500412201153
1400000US06037403327,06037403327,"Census Tract 4033.27, Los Angeles County, California",2304,514,98,22.30902777777778,4.253472222222222
1400000US06037403328,06037403328,"Census Tract 4033.28, Los Angeles County, California",5630,1331,43,23.641207815275312,0.763765541740675
1400000US06037403401,06037403401,"Census Tract 4034.01, Los Angeles County, California",5092,1105,346,21.700706991358995,6.794972505891595
1400000US06037403402,06037403402,"Census Tract 4034.02, Los Angeles County, California",3561,886,72,24.880651502386968,2.0219039595619206
1400000US06037403403,06037403403,"Census Tract 4034.03, Los Angeles County, California",5165,949,283,18.373668925459828,5.47918683446273
1400000US06037403404,06037403404,"Census Tract 4034.04, Los Angeles County, California",2443,352,169,14.40851412198117,6.9177241097011875
1400000US06037403407,06037403407,"Census Tract 4034.07, Los Angeles County, California",2327,243,133,10.442629995702621,5.715513536742587
1400000US06037403408,06037403408,"Census Tract 4034.08, Los Angeles County, California",6702,995,241,14.84631453297523,3.595941509997016
1400000US06037403409,06037403409,"Census Tract 4034.09, Los Angeles County, California",4474,1197,11,26.754582029503798,0.24586499776486367
1400000US06037403500,06037403500,"Census Tract 4035, Los Angeles County, California",1550,543,37,35.03225806451613,2.3870967741935485
1400000US06037403601,06037403601,"Census Tract 4036.01, Los Angeles County, California",7283,4558,226,62.58409995880818,3.1031168474529727
1400000US06037403702,06037403702,"Census Tract 4037.02, Los Angeles County, California",3943,1891,79,47.95840730408318,2.0035505959928988
1400000US06037403703,06037403703,"Census Tract 4037.03, Los Angeles County, California",4485,1665,205,37.12374581939799,4.570791527313267
1400000US06037403721,06037403721,"Census Tract 4037.21, Los Angeles County, California",4983,2682,442,53.82299819385912,8.870158539032712
1400000US06037403722,06037403722,"Census Tract 4037.22, Los Angeles County, California",5144,3289,249,63.93856920684292,4.840590979782271
1400000US06037403801,06037403801,"Census Tract 4038.01, Los Angeles County, California",5948,3392,391,57.0275722932078,6.573638197713517
1400000US06037403802,06037403802,"Census Tract 4038.02, Los Angeles County, California",6813,3663,240,53.76486129458389,3.522677234698371
1400000US06037403901,06037403901,"Census Tract 4039.01, Los Angeles County, California",2935,1369,28,46.64395229982964,0.9540034071550256
1400000US06037403902,06037403902,"Census Tract 4039.02, Los Angeles County, California",5274,2343,254,44.4254835039818,4.816078877512324
1400000US06037404000,06037404000,"Census Tract 4040, Los Angeles County, California",4413,2905,81,65.8282347609336,1.8354860639021073
1400000US06037404100,06037404100,"Census Tract 4041, Los Angeles County, California",6087,5081,176,83.47297519303434,2.891407918514868
1400000US06037404201,06037404201,"Census Tract 4042.01, Los Angeles County, California",3249,2164,6,66.60510926438904,0.18467220683287164
1400000US06037404203,06037404203,"Census Tract 4042.03, Los Angeles County, California",4370,2541,187,58.14645308924485,4.279176201372998
1400000US06037404301,06037404301,"Census Tract 4043.01, Los Angeles County, California",5454,4861,126,89.12724605793912,2.31023102310231
1400000US06037404302,06037404302,"Census Tract 4043.02, Los Angeles County, California",2221,1605,4,72.26474561008554,0.18009905447996397
1400000US06037404401,06037404401,"Census Tract 4044.01, Los Angeles County, California",3969,3367,33,84.83245149911816,0.8314436885865457
1400000US06037404402,06037404402,"Census Tract 4044.02, Los Angeles County, California",5115,3471,239,67.85923753665689,4.672531769305962
1400000US06037404501,06037404501,"Census Tract 4045.01, Los Angeles County, California",2791,2462,6,88.21211035471157,0.21497671085632392
1400000US06037404503,06037404503,"Census Tract 4045.03, Los Angeles County, California",2763,1839,127,66.55808903365906,4.596453130655085
1400000US06037404504,06037404504,"Census Tract 4045.04, Los Angeles County, California",4934,3567,129,72.29428455614106,2.6145115524929063
1400000US06037404600,06037404600,"Census Tract 4046, Los Angeles County, California",1365,1253,0,91.7948717948718,0.0
1400000US06037404701,06037404701,"Census Tract 4047.01, Los Angeles County, California",5939,4379,0,73.73295167536622,0.0
1400000US06037404702,06037404702,"Census Tract 4047.02, Los Angeles County, California",5424,3439,147,63.40339233038348,2.7101769911504423
1400000US06037404703,06037404703,"Census Tract 4047.03, Los Angeles County, California",3225,2658,46,82.41860465116278,1.426356589147287
1400000US06037404804,06037404804,"Census Tract 4048.04, Los Angeles County, California",4704,3237,50,68.81377551020408,1.0629251700680271
1400000US06037404805,06037404805,"Census Tract 4048.05, Los Angeles County, California",3074,2192,0,71.30774235523748,0.0
1400000US06037404806,06037404806,"Census Tract 4048.06, Los Angeles County, California",6337,4570,108,72.11614328546631,1.7042764715164904
1400000US06037404901,06037404901,"Census Tract 4049.01, Los Angeles County, California",6143,4380,107,71.30066742633893,1.741819957675403
1400000US06037404902,06037404902,"Census Tract 4049.02, Los Angeles County, California",3933,2727,6,69.33638443935926,0.15255530129672007
1400000US06037404903,06037404903,"Census Tract 4049.03, Los Angeles County, California",2344,1616,0,68.94197952218431,0.0
1400000US06037405001,06037405001,"Census Tract 4050.01, Los Angeles County, California",5849,4677,33,79.96238673277483,0.5641990083775005
1400000US06037405002,06037405002,"Census Tract 4050.02, Los Angeles County, California",3488,2930,11,84.00229357798165,0.31536697247706424
1400000US06037405101,06037405101,"Census Tract 4051.01, Los Angeles County, California",5843,4054,54,69.38216669519083,0.924182782817046
1400000US06037405102,06037405102,"Census Tract 4051.02, Los Angeles County, California",5204,3638,111,69.90776325903153,2.1329746348962337
1400000US06037405201,06037405201,"Census Tract 4052.01, Los Angeles County, California",5146,3948,77,76.71978235522737,1.4963078118927322
1400000US06037405202,06037405202,"Census Tract 4052.02, Los Angeles County, California",4908,3793,99,77.28198859005705,2.0171149144254277
1400000US06037405203,06037405203,"Census Tract 4052.03, Los Angeles County, California",3098,2121,7,68.46352485474499,0.22595222724338285
1400000US06037405301,06037405301,"Census Tract 4053.01, Los Angeles County, California",3097,2018,96,65.15983209557636,3.0997739748143363
1400000US06037405302,06037405302,"Census Tract 4053.02, Los Angeles County, California",5522,3864,138,69.97464686707715,2.499094530967041
1400000US06037405400,06037405400,"Census Tract 4054, Los Angeles County, California",4988,3797,120,76.12269446672013,2.405773857257418
1400000US06037405500,06037405500,"Census Tract 4055, Los Angeles County, California",6475,4129,62,63.768339768339764,0.9575289575289575
1400000US06037405600,06037405600,"Census Tract 4056, Los Angeles County, California",5335,3485,135,65.32333645735707,2.530459231490159
1400000US06037405701,06037405701,"Census Tract 4057.01, Los Angeles County, California",4080,2482,149,60.83333333333333,3.651960784313726
1400000US06037405702,06037405702,"Census Tract 4057.02, Los Angeles County, California",4966,3118,314,62.78695126862666,6.322996375352396
1400000US06037405800,06037405800,"Census Tract 4058, Los Angeles County, California",5840,3964,61,67.87671232876711,1.0445205479452055
1400000US06037405900,06037405900,"Census Tract 4059, Los Angeles County, California",3869,2502,115,64.66787283535797,2.9723442750064617
1400000US06037406000,06037406000,"Census Tract 4060, Los Angeles County, California",5565,3435,238,61.725067385444746,4.276729559748428
1400000US06037406101,06037406101,"Census Tract 4061.01, Los Angeles County, California",2905,1880,139,64.71600688468159,4.784853700516352
1400000US06037406103,06037406103,"Census Tract 4061.03, Los Angeles County, California",7912,5477,265,69.22396359959555,3.3493427704752277
1400000US06037406201,06037406201,"Census Tract 4062.01, Los Angeles County, California",3740,2539,151,67.88770053475936,4.037433155080214
1400000US06037406300,06037406300,"Census Tract 4063, Los Angeles County, California",5964,2138,118,35.84842387659289,1.9785378940308518
1400000US06037406413,06037406413,"Census Tract 4064.13, Los Angeles County, California",6250,3675,132,58.8,2.112
1400000US06037406500,06037406500,"Census Tract 4065, Los Angeles County, California",6512,3240,218,49.75429975429975,3.3476658476658474
1400000US06037406601,06037406601,"Census Tract 4066.01, Los Angeles County, California",5375,2779,300,51.70232558139535,5.5813953488372094
1400000US06037406602,06037406602,"Census Tract 4066.02, Los Angeles County, California",4887,3293,5,67.38285246572539,0.10231225700838961
1400000US06037406701,06037406701,"Census Tract 4067.01, Los Angeles County, California",3259,2124,242,65.17336606320957,7.425590671985272
1400000US06037406702,06037406702,"Census Tract 4067.02, Los Angeles County, California",6259,3274,194,52.308675507269534,3.099536667199233
1400000US06037406801,06037406801,"Census Tract 4068.01, Los Angeles County, California",5023,3249,115,64.682460680868,2.2894684451522993
1400000US06037406903,06037406903,"Census Tract 4069.03, Los Angeles County, California",8251,6159,422,74.64549751545267,5.114531571930675
1400000US06037407001,06037407001,"Census Tract 4070.01, Los Angeles County, California",5974,5318,16,89.01908269166387,0.2678272514228323
1400000US06037407002,06037407002,"Census Tract 4070.02, Los Angeles County, California",3475,2987,5,85.9568345323741,0.14388489208633093
1400000US06037407101,06037407101,"Census Tract 4071.01, Los Angeles County, California",4973,4445,12,89.38266639855217,0.24130303639654133
1400000US06037407102,06037407102,"Census Tract 4071.02, Los Angeles County, California",5697,4617,58,81.04265402843602,1.018079691065473
1400000US06037407201,06037407201,"Census Tract 4072.01, Los Angeles County, California",3742,3066,2,81.93479422768573,0.053447354355959376
1400000US06037407202,06037407202,"Census Tract 4072.02, Los Angeles County, California",3526,2676,0,75.89336358479864,0.0
1400000US06037407301,06037407301,"Census Tract 4073.01, Los Angeles County, California",4671,3402,65,72.83236994219652,1.3915649753800043
1400000US06037407302,06037407302,"Census Tract 4073.02, Los Angeles County, California",3682,3035,48,82.42802824551873,1.3036393264530146
1400000US06037407400,06037407400,"Census Tract 4074, Los Angeles County, California",2002,902,100,45.05494505494506,4.9950049950049955
1400000US06037407501,06037407501,"Census Tract 4075.01, Los Angeles County, California",4413,3050,41,69.11398141853614,0.9290731928393383
1400000US06037407502,06037407502,"Census Tract 4075.02, Los Angeles County, California",3890,3298,81,84.7814910025707,2.082262210796915
1400000US06037407601,06037407601,"Census Tract 4076.01, Los Angeles County, California",4303,3380,69,78.54984894259819,1.603532419242389
1400000US06037407602,06037407602,"Census Tract 4076.02, Los Angeles County, California",4451,3534,206,79.39788811503034,4.62817344416985
1400000US06037407701,06037407701,"Census Tract 4077.01, Los Angeles County, California",4051,3082,18,76.07998025178968,0.4443347321648976
1400000US06037407702,06037407702,"Census Tract 4077.02, Los Angeles County, California",6940,5039,179,72.60806916426513,2.5792507204610953
1400000US06037407801,06037407801,"Census Tract 4078.01, Los Angeles County, California",5704,3699,252,64.84922861150069,4.417952314165498
1400000US06037407802,06037407802,"Census Tract 4078.02, Los Angeles County, California",3273,2241,33,68.46929422548122,1.008249312557287
1400000US06037407901,06037407901,"Census Tract 4079.01, Los Angeles County, California",3992,2823,62,70.71643286573146,1.5531062124248496
1400000US06037407902,06037407902,"Census Tract 4079.02, Los Angeles County, California",1588,691,91,43.513853904282115,5.730478589420654
1400000US06037408003,06037408003,"Census Tract 4080.03, Los Angeles County, California",4415,2560,209,57.98414496036241,4.733861834654586
1400000US06037408004,06037408004,"Census Tract 4080.04, Los Angeles County, California",2521,1043,464,41.37247124157081,18.40539468464895
1400000US06037408005,06037408005,"Census Tract 4080.05, Los Angeles County, California",5377,2205,310,41.00799702436303,5.765296633810675
1400000US06037408006,06037408006,"Census Tract 4080.06, Los Angeles County, California",3240,1269,89,39.166666666666664,2.7469135802469133
1400000US06037408133,06037408133,"Census Tract 4081.33, Los Angeles County, California",5622,2690,680,47.84774101743152,12.095339736748487
1400000US06037408134,06037408134,"Census Tract 4081.34, Los Angeles County, California",2746,734,56,26.72978878368536,2.0393299344501092
1400000US06037408135,06037408135,"Census Tract 4081.35, Los Angeles County, California",4617,1840,165,39.85271821529132,3.5737491877842755
1400000US06037408136,06037408136,"Census Tract 4081.36, Los Angeles County, California",3590,1550,372,43.17548746518106,10.362116991643454
1400000US06037408137,06037408137,"Census Tract 4081.37, Los Angeles County, California",4134,1808,372,43.73488147073053,8.99854862119013
1400000US06037408138,06037408138,"Census Tract 4081.38, Los Angeles County, California",5020,4432,20,88.28685258964143,0.398406374501992
1400000US06037408139,06037408139,"Census Tract 4081.39, Los Angeles County, California",4689,4347,10,92.7063339731286,0.21326508850501172
1400000US06037408140,06037408140,"Census Tract 4081.40, Los Angeles County, California",3973,3500,35,88.09463881198087,0.8809463881198086
1400000US06037408141,06037408141,"Census Tract 4081.41, Los Angeles County, California",4626,3671,34,79.3558149589278,0.7349762213575443
1400000US06037408212,06037408212,"Census Tract 4082.12, Los Angeles County, California",4985,1602,123,32.136409227683046,2.4674022066198598
1400000US06037408213,06037408213,"Census Tract 4082.13, Los Angeles County, California",6154,1608,104,26.12934676633084,1.6899577510562238
1400000US06037408301,06037408301,"Census Tract 4083.01, Los Angeles County, California",6319,5354,29,84.72859629688242,0.45893337553410346
1400000US06037408302,06037408302,"Census Tract 4083.02, Los Angeles County, California",3528,2784,0,78.91156462585033,0.0
1400000US06037408303,06037408303,"Census Tract 4083.03, Los Angeles County, California",4764,3636,47,76.32241813602015,0.9865659109991604
1400000US06037408401,06037408401,"Census Tract 4084.01, Los Angeles County, California",4595,2984,132,64.94015233949946,2.872687704026115
1400000US06037408402,06037408402,"Census Tract 4084.02, Los Angeles County, California",6669,3757,52,56.33528265107213,0.7797270955165692
1400000US06037408503,06037408503,"Census Tract 4085.03, Los Angeles County, California",6626,2246,135,33.89677029882282,2.037428312707516
1400000US06037408504,06037408504,"Census Tract 4085.04, Los Angeles County, California",5556,3190,18,57.4154067674586,0.32397408207343414
1400000US06037408505,06037408505,"Census Tract 4085.05, Los Angeles County, California",2526,1078,32,42.676167854315125,1.2668250197941409
1400000US06037408623,06037408623,"Census Tract 4086.23, Los Angeles County, California",3224,802,176,24.87593052109181,5.459057071960298
1400000US06037408624,06037408624,"Census Tract 4086.24, Los Angeles County, California",3229,863,2,26.72654072468256,0.06193868070610096
1400000US06037408625,06037408625,"Census Tract 4086.25, Los Angeles County, California",3841,1235,0,32.15308513407967,0.0
1400000US06037408626,06037408626,"Census Tract 4086.26, Los Angeles County, California",3981,735,75,18.462697814619442,1.8839487565938209
1400000US06037408627,06037408627,"Census Tract 4086.27, Los Angeles County, California",2864,543,47,18.959497206703908,1.6410614525139664
1400000US06037408628,06037408628,"Census Tract 4086.28, Los Angeles County, California",5358,1617,24,30.179171332586783,0.4479283314669653
1400000US06037408629,06037408629,"Census Tract 4086.29, Los Angeles County, California",2839,599,56,21.09897851356111,1.9725255371609722
1400000US06037408631,06037408631,"Census Tract 4086.31, Los Angeles County, California",5084,2479,2,48.76081825334382,0.03933910306845004
1400000US06037408703,06037408703,"Census Tract 4087.03, Los Angeles County, California",6125,770,46,12.571428571428573,0.7510204081632653
1400000US06037408705,06037408705,"Census Tract 4087.05, Los Angeles County, California",5928,950,0,16.025641025641026,0.0
1400000US06037408707,06037408707,"Census Tract 4087.07, Los Angeles County, California",6610,850,59,12.859304084720122,0.8925869894099849
1400000US06037408722,06037408722,"Census Tract 4087.22, Los Angeles County, California",4470,1008,1,22.550335570469798,0.02237136465324385
1400000US06037408724,06037408724,"Census Tract 4087.24, Los Angeles County, California",5396,2815,54,52.16827279466272,1.000741289844329
1400000US06037408725,06037408725,"Census Tract 4087.25, Los Angeles County, California",6449,1826,131,28.31446735928051,2.0313226856877034
1400000US06037408800,06037408800,"Census Tract 4088, Los Angeles County, California",4570,3065,590,67.06783369803063,12.910284463894966
1400000US06037408900,06037408900,"Census Tract 4089, Los Angeles County, California",6021,2289,263,38.016940707523666,4.368045175220063
1400000US06037409000,06037409000,"Census Tract 4090, Los Angeles County, California",7550,5392,242,71.41721854304636,3.205298013245033
1400000US06037409100,06037409100,"Census Tract 4091, Los Angeles County, California",5403,3478,16,64.37164538219507,0.2961317786414955
1400000US06037430003,06037430003,"Census Tract 4300.03, Los Angeles County, California",5183,2213,170,42.697279567817866,3.2799536947713683
1400000US06037430004,06037430004,"Census Tract 4300.04, Los Angeles County, California",2633,950,181,36.080516521078614,6.874287884542348
1400000US06037430005,06037430005,"Census Tract 4300.05, Los Angeles County, California",3683,1973,303,53.570458865055656,8.226988867770839
1400000US06037430101,06037430101,"Census Tract 4301.01, Los Angeles County, California",5132,2590,469,50.467653936087295,9.138737334372564
1400000US06037430102,06037430102,"Census Tract 4301.02, Los Angeles County, California",4768,3465,242,72.6719798657718,5.075503355704698
1400000US06037430200,06037430200,"Census Tract 4302, Los Angeles County, California",1045,104,10,9.952153110047847,0.9569377990430622
1400000US06037430301,06037430301,"Census Tract 4303.01, Los Angeles County, California",4665,1124,180,24.09431939978564,3.858520900321544
1400000US06037430302,06037430302,"Census Tract 4303.02, Los Angeles County, California",5281,1288,66,24.389320204506724,1.2497633024048476
1400000US06037430400,06037430400,"Census Tract 4304, Los Angeles County, California",4643,573,100,12.341158733577428,2.1537798836958864
1400000US06037430501,06037430501,"Census Tract 4305.01, Los Angeles County, California",4286,325,440,7.582827811479234,10.265982267848809
1400000US06037430502,06037430502,"Census Tract 4305.02, Los Angeles County, California",6543,1081,32,16.52147333027663,0.48907229099801314
1400000US06037430600,06037430600,"Census Tract 4306, Los Angeles County, California",4748,149,88,3.138163437236731,1.8534119629317607
1400000US06037430701,06037430701,"Census Tract 4307.01, Los Angeles County, California",5671,1066,57,18.797390230999824,1.0051137365543996
1400000US06037430721,06037430721,"Census Tract 4307.21, Los Angeles County, California",3745,525,166,14.018691588785046,4.432576769025367
1400000US06037430723,06037430723,"Census Tract 4307.23, Los Angeles County, California",4841,823,43,17.000619706672175,0.8882462301177443
1400000US06037430724,06037430724,"Census Tract 4307.24, Los Angeles County, California",4565,788,85,17.261774370208105,1.8619934282584885
1400000US06037430801,06037430801,"Census Tract 4308.01, Los Angeles County, California",6691,1342,222,20.056792706620836,3.3178897025855627
1400000US06037430802,06037430802,"Census Tract 4308.02, Los Angeles County, California",4346,385,17,8.858720662678325,0.39116428900138056
1400000US06037430803,06037430803,"Census Tract 4308.03, Los Angeles County, California",5393,795,0,14.741331355460781,0.0
1400000US06037430901,06037430901,"Census Tract 4309.01, Los Angeles County, California",4377,2077,379,47.45259310029701,8.658898789124972
1400000US06037430902,06037430902,"Census Tract 4309.02, Los Angeles County, California",4725,2058,249,43.55555555555555,5.26984126984127
1400000US06037431002,06037431002,"Census Tract 4310.02, Los Angeles County, California",2827,714,137,25.256455606650157,4.846126636009904
1400000US06037431003,06037431003,"Census Tract 4310.03, Los Angeles County, California",4707,2719,338,57.76503080518377,7.180794561291694
1400000US06037431004,06037431004,"Census Tract 4310.04, Los Angeles County, California",3444,2164,28,62.83391405342624,0.8130081300813009
1400000US06037431100,06037431100,"Census Tract 4311, Los Angeles County, California",6992,3897,889,55.73512585812357,12.714530892448511
1400000US06037431200,06037431200,"Census Tract 4312, Los Angeles County, California",6351,4323,507,68.06802078412848,7.982994803967879
1400000US06037431300,06037431300,"Census Tract 4313, Los Angeles County, California",2700,1218,22,45.111111111111114,0.8148148148148148
1400000US06037431400,06037431400,"Census Tract 4314, Los Angeles County, California",4098,1460,30,35.627135187896535,0.7320644216691069
1400000US06037431501,06037431501,"Census Tract 4315.01, Los Angeles County, California",4046,1520,31,37.567968363816114,0.7661888284725655
1400000US06037431502,06037431502,"Census Tract 4315.02, Los Angeles County, California",4138,1162,43,28.08119864668922,1.0391493475108748
1400000US06037431600,06037431600,"Census Tract 4316, Los Angeles County, California",4348,396,118,9.107635694572217,2.7138914443422264
1400000US06037431701,06037431701,"Census Tract 4317.01, Los Angeles County, California",6094,419,130,6.8756153593698714,2.133245815556285
1400000US06037431800,06037431800,"Census Tract 4318, Los Angeles County, California",5349,636,125,11.890072910824454,2.3368853991400265
1400000US06037431900,06037431900,"Census Tract 4319, Los Angeles County, California",3841,717,8,18.667013798489975,0.2082790939859412
1400000US06037432001,06037432001,"Census Tract 4320.01, Los Angeles County, California",2462,233,37,9.463850528025995,1.5028432168968318
1400000US06037432002,06037432002,"Census Tract 4320.02, Los Angeles County, California",4967,939,1,18.904771491846184,0.020132876988121603
1400000US06037432101,06037432101,"Census Tract 4321.01, Los Angeles County, California",4204,650,1,15.461465271170313,0.02378686964795433
1400000US06037432102,06037432102,"Census Tract 4321.02, Los Angeles County, California",5934,1122,63,18.90798786653185,1.0616784630940344
1400000US06037432201,06037432201,"Census Tract 4322.01, Los Angeles County, California",5448,680,14,12.481644640234949,0.25697503671071953
1400000US06037432202,06037432202,"Census Tract 4322.02, Los Angeles County, California",4185,1240,18,29.629629629629626,0.43010752688172044
1400000US06037432300,06037432300,"Census Tract 4323, Los Angeles County, California",4063,2062,0,50.75067683977357,0.0
1400000US06037432401,06037432401,"Census Tract 4324.01, Los Angeles County, California",3970,2441,6,61.486146095717885,0.15113350125944583
1400000US06037432402,06037432402,"Census Tract 4324.02, Los Angeles County, California",6579,3600,60,54.719562243502054,0.9119927040583675
1400000US06037432501,06037432501,"Census Tract 4325.01, Los Angeles County, California",4835,2418,26,50.01034126163392,0.5377456049638056
1400000US06037432502,06037432502,"Census Tract 4325.02, Los Angeles County, California",3969,1961,0,49.40791131267322,0.0
1400000US06037432601,06037432601,"Census Tract 4326.01, Los Angeles County, California",7280,4013,268,55.12362637362638,3.6813186813186816
1400000US06037432602,06037432602,"Census Tract 4326.02, Los Angeles County, California",4535,2412,1,53.18632855567807,0.02205071664829107
1400000US06037432700,06037432700,"Census Tract 4327, Los Angeles County, California",6158,4546,0,73.82266969795388,0.0
1400000US06037432801,06037432801,"Census Tract 4328.01, Los Angeles County, California",2515,1355,0,53.87673956262425,0.0
1400000US06037432802,06037432802,"Census Tract 4328.02, Los Angeles County, California",5356,4186,0,78.15533980582524,0.0
1400000US06037432901,06037432901,"Census Tract 4329.01, Los Angeles County, California",4061,1477,44,36.37035213001724,1.0834769761142575
1400000US06037432902,06037432902,"Census Tract 4329.02, Los Angeles County, California",3210,1044,11,32.52336448598131,0.3426791277258567
1400000US06037433103,06037433103,"Census Tract 4331.03, Los Angeles County, California",7231,3545,0,49.02503111602821,0.0
1400000US06037433200,06037433200,"Census Tract 4332, Los Angeles County, California",6092,3629,46,59.56992777413001,0.7550886408404465
1400000US06037433302,06037433302,"Census Tract 4333.02, Los Angeles County, California",1711,1090,62,63.70543541788428,3.6236119228521333
1400000US06037433304,06037433304,"Census Tract 4333.04, Los Angeles County, California",4691,3207,66,68.3649541675549,1.4069494777232998
1400000US06037433305,06037433305,"Census Tract 4333.05, Los Angeles County, California",4617,3005,18,65.08555338964696,0.3898635477582846
1400000US06037433306,06037433306,"Census Tract 4333.06, Los Angeles County, California",3527,2255,9,63.935355826481434,0.25517436915225405
1400000US06037433307,06037433307,"Census Tract 4333.07, Los Angeles County, California",2858,1620,6,56.68299510146956,0.2099370188943317
1400000US06037433402,06037433402,"Census Tract 4334.02, Los Angeles County, California",4904,3524,15,71.85970636215335,0.30587275693311583
1400000US06037433403,06037433403,"Census Tract 4334.03, Los Angeles County, California",4842,3832,0,79.14085088806279,0.0
1400000US06037433505,06037433505,"Census Tract 4335.05, Los Angeles County, California",4800,2829,22,58.9375,0.4583333333333333
1400000US06037433506,06037433506,"Census Tract 4335.06, Los Angeles County, California",4013,3387,0,84.4006977323698,0.0
1400000US06037433601,06037433601,"Census Tract 4336.01, Los Angeles County, California",5482,1527,1,27.854797519153596,0.018241517694272163
1400000US06037433602,06037433602,"Census Tract 4336.02, Los Angeles County, California",2936,797,0,27.145776566757498,0.0
1400000US06037433803,06037433803,"Census Tract 4338.03, Los Angeles County, California",3363,2626,34,78.08504311626524,1.0110020814748737
1400000US06037433804,06037433804,"Census Tract 4338.04, Los Angeles County, California",4795,4366,22,91.05318039624609,0.45881126173096975
1400000US06037433901,06037433901,"Census Tract 4339.01, Los Angeles County, California",5724,4226,18,73.82948986722572,0.3144654088050315
1400000US06037433903,06037433903,"Census Tract 4339.03, Los Angeles County, California",5328,4710,21,88.40090090090091,0.3941441441441441
1400000US06037434001,06037434001,"Census Tract 4340.01, Los Angeles County, California",4128,2849,6,69.01647286821705,0.14534883720930233
1400000US06037434003,06037434003,"Census Tract 4340.03, Los Angeles County, California",4104,3436,4,83.72319688109162,0.09746588693957114
1400000US06037434004,06037434004,"Census Tract 4340.04, Los Angeles County, California",3037,2434,36,80.14487981560751,1.1853803095159698
1400000US06037434100,06037434100,"Census Tract 4341, Los Angeles County, California",6804,5247,39,77.11640211640211,0.5731922398589064
1400000US06037460001,06037460001,"Census Tract 4600.01, Los Angeles County, California",1718,170,1,9.89522700814901,0.05820721769499418
1400000US06037460002,06037460002,"Census Tract 4600.02, Los Angeles County, California",2795,378,46,13.524150268336316,1.6457960644007157
1400000US06037460101,06037460101,"Census Tract 4601.01, Los Angeles County, California",6076,684,534,11.257406188281765,8.788676761026991
1400000US06037460200,06037460200,"Census Tract 4602, Los Angeles County, California",5622,1830,1452,32.55069370330843,25.827107790821774
1400000US06037460301,06037460301,"Census Tract 4603.01, Los Angeles County, California",4239,691,1154,16.301014390186364,27.22340174569474
1400000US06037460302,06037460302,"Census Tract 4603.02, Los Angeles County, California",4529,2004,1410,44.2481784058291,31.132700375358795
1400000US06037460401,06037460401,"Census Tract 4604.01, Los Angeles County, California",1071,307,292,28.664799253034545,27.26423902894491
1400000US06037460501,06037460501,"Census Tract 4605.01, Los Angeles County, California",5151,423,0,8.211997670355272,0.0
1400000US06037460502,06037460502,"Census Tract 4605.02, Los Angeles County, California",4725,436,12,9.227513227513228,0.25396825396825395
1400000US06037460601,06037460601,"Census Tract 4606.01, Los Angeles County, California",5312,538,0,10.12801204819277,0.0
1400000US06037460700,06037460700,"Census Tract 4607, Los Angeles County, California",4890,588,123,12.024539877300613,2.5153374233128836
1400000US06037460800,06037460800,"Census Tract 4608, Los Angeles County, California",2822,389,66,13.784549964564139,2.3387668320340187
1400000US06037460900,06037460900,"Census Tract 4609, Los Angeles County, California",6669,4177,888,62.6330784225521,13.315339631129106
1400000US06037461000,06037461000,"Census Tract 4610, Los Angeles County, California",5780,2928,2002,50.65743944636678,34.63667820069204
1400000US06037461100,06037461100,"Census Tract 4611, Los Angeles County, California",5438,2406,1031,44.244207429201914,18.959176167708716
1400000US06037461200,06037461200,"Census Tract 4612, Los Angeles County, California",4497,1003,486,22.303758060929507,10.807204803202135
1400000US06037461300,06037461300,"Census Tract 4613, Los Angeles County, California",6456,1138,230,17.627013630731103,3.5625774473358116
1400000US06037461400,06037461400,"Census Tract 4614, Los Angeles County, California",3207,1075,196,33.520424072341754,6.111630807608356
1400000US06037461501,06037461501,"Census Tract 4615.01, Los Angeles County, California",3917,1840,737,46.97472555527189,18.81541996425836
