census_tract,_rm_per_1000,rm_no,county_code,county,state_code,census_tract_np,census_tract_period,total_population,62yr_pp_pct,median_age,hispanic_pp_pct,non_hispanic_black_pp_pct
06065041411,0.7415647015202076,2,06065, Riverside County,CA,41411,414.11,2697,20.1%,36.9,74.4%,2.2%
06065043313,0.7414730598121602,3,06065, Riverside County,CA,43313,433.13,4046,9.9%,32,54.2%,6.4%
06065046800,0.7365939893930465,5,06065, Riverside County,CA,46800,468,6788,9.1%,29,50.7%,22.3%
06065041912,0.7356186552890981,5,06065, Riverside County,CA,41912,419.12,6797,14.5%,38,25.6%,1.6%
06065045704,0.7344840249724568,2,06065, Riverside County,CA,45704,457.04,2723,15.5%,41.5,98.6%,0.0%
06065045207,0.7340796476417691,4,06065, Riverside County,CA,45207,452.07,5449,15.5%,32.8,80.8%,0.1%
06065044507,0.7334604664808567,5,06065, Riverside County,CA,44507,445.07,6817,14.4%,35,64.2%,7.6%
06065049600,0.7299270072992701,6,06065, Riverside County,CA,49600,496,8220,12.3%,33.6,29.4%,4.8%
06065043403,0.7296607077708865,2,06065, Riverside County,CA,43403,434.03,2741,17.5%,33.2,53.5%,7.6%
06065044403,0.7292173067574137,3,06065, Riverside County,CA,44403,444.03,4114,26.2%,48.5,23.7%,1.0%
06065040809,0.7038948850305021,3,06065, Riverside County,CA,40809,408.09,4262,10.4%,30.9,53.6%,6.4%
06065040403,0.6989341254586755,4,06065, Riverside County,CA,40403,404.03,5723,11.1%,31.2,79.1%,0.8%
06065042206,0.6872852233676976,4,06065, Riverside County,CA,42206,422.06,5820,12.8%,33.2,31.2%,8.8%
06065045233,0.6869704602702084,3,06065, Riverside County,CA,45233,452.33,4367,15.0%,34.9,41.9%,2.3%
06065040402,0.686027898467871,3,06065, Riverside County,CA,40402,404.02,4373,12.1%,33.2,76.3%,0.1%
06065042618,0.6827492034592626,6,06065, Riverside County,CA,42618,426.18,8788,6.8%,28.1,85.7%,6.7%
06065043010,0.671591672263264,4,06065, Riverside County,CA,43010,430.1,5956,11.6%,35.2,53.3%,2.1%
06065030200,0.6712911165808906,3,06065, Riverside County,CA,30200,302,4469,15.1%,37.1,38.8%,3.5%
06065040613,0.6696802276912773,8,06065, Riverside County,CA,40613,406.13,11946,9.9%,34.1,41.4%,6.6%
06065041406,0.6695681285570807,4,06065, Riverside County,CA,41406,414.06,5974,9.1%,29.6,51.5%,8.4%
06065030501,0.6583278472679394,3,06065, Riverside County,CA,30501,305.01,4557,14.8%,29.3,62.8%,13.2%
06065041408,0.6548788474132285,3,06065, Riverside County,CA,41408,414.08,4581,8.0%,29.6,62.1%,6.1%
06065049800,0.6492101276779918,3,06065, Riverside County,CA,49800,498,4621,11.0%,33.7,44.3%,0.4%
06065049700,0.6422607578676942,6,06065, Riverside County,CA,49700,497,9342,15.6%,37.8,21.5%,1.6%
06065042406,0.6417112299465241,3,06065, Riverside County,CA,42406,424.06,4675,10.7%,30.9,61.0%,12.3%
06065050900,0.6407518154634771,3,06065, Riverside County,CA,50900,509,4682,11.5%,30.9,30.2%,7.8%
06065031602,0.6338139755981619,4,06065, Riverside County,CA,31602,316.02,6311,9.8%,30.4,77.0%,2.2%
06065040607,0.6224227806737727,8,06065, Riverside County,CA,40607,406.07,12853,11.1%,34.3,50.2%,5.0%
06065042622,0.6215040397762585,3,06065, Riverside County,CA,42622,426.22,4827,7.7%,30.9,49.1%,27.1%
06065042617,0.6109801867853714,7,06065, Riverside County,CA,42617,426.17,11457,8.5%,28.3,80.6%,9.8%
06065043504,0.6091617933723197,5,06065, Riverside County,CA,43504,435.04,8208,27.4%,37.8,38.0%,5.9%
06065045900,0.6079027355623101,1,06065, Riverside County,CA,45900,459,1645,24.8%,40,49.4%,4.9%
06065046101,0.6024096385542169,2,06065, Riverside County,CA,46101,461.01,3320,17.2%,33.2,55.2%,8.6%
06065046404,0.6005104338687886,4,06065, Riverside County,CA,46404,464.04,6661,9.9%,30.3,49.0%,3.7%
06065042517,0.5997001499250374,2,06065, Riverside County,CA,42517,425.17,3335,10.6%,30.1,70.3%,11.0%
06065049000,0.5920078934385792,6,06065, Riverside County,CA,49000,490,10135,12.3%,32.8,47.1%,23.5%
06065044101,0.5866823115283074,2,06065, Riverside County,CA,44101,441.01,3409,9.9%,26.7,65.8%,2.3%
06065040814,0.5822981366459627,3,06065, Riverside County,CA,40814,408.14,5152,7.7%,29.1,43.1%,7.5%
06065043601,0.5771450557906888,3,06065, Riverside County,CA,43601,436.01,5198,11.6%,26.3,72.2%,9.1%
06065044702,0.5753739930955121,1,06065, Riverside County,CA,44702,447.02,1738,23.6%,40.9,72.4%,2.5%
06065040808,0.5698655117392296,5,06065, Riverside County,CA,40808,408.08,8774,11.9%,31,61.6%,7.3%
06065043310,0.5659309564233164,2,06065, Riverside County,CA,43310,433.1,3534,16.4%,28.5,56.6%,9.8%
06065041002,0.5632216277105041,2,06065, Riverside County,CA,41002,410.02,3551,10.4%,29.3,82.6%,4.5%
06065042720,0.5585552038726495,3,06065, Riverside County,CA,42720,427.2,5371,15.2%,35.6,59.0%,0.5%
06065041904,0.5564830272676684,3,06065, Riverside County,CA,41904,419.04,5391,12.4%,35.5,48.6%,1.3%
06065044926,0.5548363232846311,3,06065, Riverside County,CA,44926,449.26,5407,17.5%,39.9,68.6%,3.7%
06065042508,0.5468465184104995,3,06065, Riverside County,CA,42508,425.08,5486,7.9%,29.4,81.7%,9.4%
06065044509,0.5415651232060655,2,06065, Riverside County,CA,44509,445.09,3693,13.3%,34.5,55.2%,12.5%
06065045502,0.5279831045406547,2,06065, Riverside County,CA,45502,455.02,3788,17.7%,41.4,81.3%,3.6%
06065042730,0.5277973258268825,3,06065, Riverside County,CA,42730,427.3,5684,13.7%,33.1,76.5%,0.2%
